mat,periodo,freq,semestre
801,7,0,2010.2
804,7,0,2006.2
807,7,1,2006.2
810,7,0,2006.2
813,7,2,2006.2
816,7,0,2006.2
819,7,0,2006.2
822,7,0,2006.2
825,7,0,2006.2
828,7,0,2006.2
831,7,1,2006.2
834,7,0,2006.2
837,7,1,2006.2
840,7,0,2015.1
843,7,0,2014.1
846,7,2,2014.1
849,7,0,2014.1
852,7,2,2014.1
855,7,0,2015.1
858,7,2,2007.2
861,7,0,2011.2
864,7,0,2011.2
867,7,1,2011.2
870,7,1,2011.2
873,7,0,2011.2
876,7,1,2014.2
879,7,0,2010.1
882,7,0,2010.1
885,7,0,2010.1
888,7,1,2009.2
891,7,2,2009.2
894,7,0,2009.2
897,7,0,2009.2
900,7,0,2009.2
903,7,0,2009.2
906,7,0,2009.2
909,7,0,2009.2
912,7,0,2009.2
915,7,0,2009.2
918,7,0,2009.2
921,7,2,2009.2
924,7,1,2009.2
927,7,0,2009.2
930,7,0,2009.2
933,7,0,2009.2
936,7,0,2009.2
939,7,0,2009.2
942,7,0,2005.2
945,7,0,2005.2
948,7,0,2005.2
951,7,0,2005.2
954,7,1,2005.2
957,7,3,2005.2
960,7,0,2005.2
963,7,2,2005.2
966,7,0,2005.2
969,7,0,2005.2
972,7,0,2005.2
975,7,0,2005.2
978,7,0,2005.2
981,7,0,2008.1
984,7,1,2008.1
987,7,0,2008.1
990,7,0,2008.1
993,7,0,2008.1
996,7,0,2008.1
999,7,0,2008.1
1002,7,1,2010.2
1005,7,1,2008.1
1008,7,0,2008.1
1011,7,1,2008.1
1014,7,0,2008.1
1017,7,0,2008.1
1020,7,0,2008.1
1023,7,0,2008.1
1026,7,0,2008.1
1029,7,2,2014.1
1032,7,0,2008.1
1035,7,1,2011.1
1038,7,1,2011.1
1041,7,1,2011.1
1044,7,0,2009.1
1047,7,0,2009.1
1050,7,0,2009.1
1053,7,0,2009.1
1056,7,0,2009.1
1059,7,0,2009.1
1062,7,0,2009.1
1065,7,0,2009.1
1068,7,0,2009.1
1071,7,0,2009.1
1074,7,0,2009.1
1077,7,1,2009.2
1080,7,0,2009.1
1083,7,0,2009.1
1086,7,0,2009.1
1089,7,0,2009.1
1092,7,0,2009.1
1095,7,0,2009.1
1098,7,0,2009.1
1101,7,0,2009.1
1104,7,0,2009.1
1107,7,0,2009.1
1110,7,0,2009.1
1113,7,1,2014.2
1116,7,1,2011.2
1119,7,0,2012.1
1122,7,0,2011.2
1125,7,0,2011.2
3,8,0,2015.2
6,8,1,2006.2
9,8,0,2006.2
12,8,0,2006.2
15,8,1,2006.2
18,8,0,2006.2
21,8,0,2006.2
24,8,0,2006.2
27,8,1,2006.2
30,8,0,2006.2
33,8,1,2007.2
36,8,0,2006.2
39,8,0,2006.2
42,8,0,2006.2
45,8,1,2006.2
48,8,0,2006.2
51,8,0,2006.2
54,8,0,2006.2
57,8,1,2008.1
60,8,0,2006.2
63,8,0,2006.2
66,8,0,2006.2
69,8,0,2006.2
72,8,0,2006.2
75,8,0,2006.2
78,8,0,2006.2
81,8,0,2013.1
84,8,0,2013.1
87,8,0,2008.2
90,8,0,2009.1
93,8,0,2008.2
96,8,0,2008.2
99,8,0,2008.2
102,8,0,2008.2
105,8,0,2008.2
108,8,1,2011.2
111,8,0,2011.2
114,8,0,2011.2
117,8,0,2011.2
120,8,1,2011.2
123,8,1,2012.1
126,8,0,2011.2
129,8,1,2011.2
132,8,0,2011.2
135,8,1,2011.2
138,8,1,2011.2
141,8,0,2011.2
144,8,0,2011.2
147,8,0,2011.2
150,8,0,2011.2
153,8,1,2011.2
156,8,0,2011.2
159,8,1,2011.2
162,8,0,2011.2
165,8,0,2011.2
168,8,1,2011.2
171,8,1,2012.2
174,8,0,2011.2
177,8,1,2011.2
180,8,0,2005.2
183,8,0,2005.2
186,8,1,2005.2
189,8,1,2005.2
192,8,1,2005.2
195,8,0,2005.2
198,8,0,2005.2
201,8,0,2005.2
204,8,0,2005.2
207,8,1,2005.2
210,8,1,2005.2
213,8,0,2005.2
216,8,1,2005.2
219,8,1,2005.2
222,8,1,2005.2
225,8,0,2005.2
228,8,0,2012.2
231,8,0,2012.2
234,8,0,2009.1
237,8,0,2009.2
240,8,0,2009.2
243,8,0,2016.1
246,8,0,2015.1
249,8,0,2015.1
252,8,1,2012.1
255,8,0,2012.1
258,8,1,2012.1
261,8,0,2012.1
264,8,0,2012.1
267,8,0,2012.1
270,8,0,2012.1
273,8,0,2013.2
276,8,1,2015.1
279,8,0,2013.2
282,8,0,2013.2
285,8,0,2014.1
288,8,1,2014.2
291,8,0,2013.2
294,8,1,2013.2
297,8,0,2013.2
300,8,0,2016.2
303,8,1,2014.1
306,8,0,2014.1
309,8,0,2012.2
312,8,0,2012.2
315,8,0,2012.2
318,8,0,2012.2
321,8,0,2012.2
324,8,0,2012.2
327,8,0,2012.2
330,8,0,2012.2
333,8,0,2016.1
336,8,0,2015.1
339,8,1,2015.1
342,8,1,2014.2
345,8,0,2013.2
348,8,0,2013.2
351,8,0,2013.2
354,8,1,2013.2
357,8,0,2013.2
360,8,0,2013.2
363,8,0,2014.2
366,8,0,2015.1
369,8,0,2013.2
372,8,0,2015.2
375,8,0,2013.1
378,8,0,2013.1
381,8,0,2011.1
384,8,0,2011.1
387,8,0,2007.1
390,8,0,2007.1
393,8,0,2007.1
396,8,0,2010.1
399,8,0,2010.1
402,8,1,2010.1
405,8,1,2008.1
408,8,0,2008.1
411,8,0,2008.1
414,8,1,2008.1
417,8,0,2008.1
420,8,0,2008.1
423,8,1,2008.1
426,8,0,2008.1
429,8,0,2008.1
432,8,0,2008.1
435,8,0,2008.1
438,8,1,2008.1
441,8,0,2008.1
444,8,0,2008.1
447,8,0,2008.1
450,8,0,2008.1
453,8,1,2008.1
456,8,0,2012.2
459,8,1,2013.1
462,8,0,2012.2
465,8,0,2012.2
468,8,0,2012.2
471,8,0,2012.2
474,8,0,2012.2
477,8,0,2012.2
480,8,0,2012.2
483,8,0,2014.1
486,8,0,2012.2
489,8,0,2012.2
492,8,0,2014.1
495,8,0,2014.1
498,8,0,2014.1
501,8,0,2014.1
504,8,0,2012.2
507,8,0,2012.2
510,8,0,2013.1
513,8,0,2010.2
516,8,0,2009.1
519,8,0,2009.1
522,8,0,2009.1
525,8,1,2009.1
528,8,0,2009.1
531,8,0,2009.1
534,8,0,2009.2
537,8,1,2009.1
540,8,0,2009.1
543,8,0,2009.1
546,8,0,2009.1
549,8,1,2009.1
552,8,0,2009.1
555,8,0,2009.1
558,8,0,2016.1
561,8,0,2016.1
564,8,0,2015.2
567,8,0,2015.2
570,8,0,2015.2
573,8,0,2015.2
576,8,0,2015.2
579,8,0,2006.2
582,8,0,2013.2
585,8,0,2013.2
588,8,0,2012.2
591,8,0,2012.2
594,8,0,2012.2
597,8,0,2010.2
600,8,0,2010.2
603,8,0,2010.2
606,8,0,2010.2
609,8,1,2010.2
612,8,1,2011.1
615,8,0,2010.2
618,8,0,2010.2
621,8,1,2010.2
624,8,0,2010.2
627,8,0,2010.2
630,8,0,2010.2
633,8,0,2010.2
636,8,0,2006.1
639,8,0,2006.1
642,8,0,2010.2
645,8,0,2010.1
648,8,0,2010.1
651,8,0,2010.1
654,8,0,2014.2
657,8,0,2014.2
660,8,0,2014.1
663,8,0,2014.1
666,8,0,2007.2
669,8,0,2007.2
672,8,1,2007.2
675,8,1,2007.2
678,8,0,2007.2
681,8,0,2007.2
684,8,0,2007.2
687,8,0,2007.2
690,8,0,2007.2
693,8,0,2007.2
696,8,1,2007.2
699,8,0,2007.2
702,8,0,2007.2
705,8,0,2007.2
708,8,1,2007.2
711,8,0,2007.2
714,8,1,2009.1
717,8,1,2007.2
720,8,0,2007.2
723,8,0,2007.2
726,8,0,2007.2
729,8,0,2007.2
732,8,0,2013.2
735,8,0,2013.2
738,8,1,2007.1
741,8,0,2014.1
744,8,1,2013.2
747,8,0,2013.1
750,8,1,2013.1
753,8,0,2013.1
756,8,1,2013.1
759,8,0,2013.1
762,8,0,2013.1
765,8,0,2010.2
768,8,0,2011.1
771,8,0,2011.1
774,8,0,2011.1
777,8,0,2011.1
780,8,0,2011.1
783,8,0,2011.1
786,8,0,2011.1
789,8,0,2011.1
792,8,0,2011.1
795,8,0,2011.1
798,8,0,2011.1
801,8,0,2011.1
804,8,0,2007.1
807,8,0,2007.1
810,8,0,2007.1
813,8,0,2007.1
816,8,0,2007.1
819,8,0,2007.1
822,8,0,2007.1
825,8,0,2007.1
828,8,0,2007.1
831,8,0,2007.1
834,8,0,2007.1
837,8,0,2007.1
840,8,0,2015.2
843,8,0,2014.2
846,8,0,2014.2
849,8,0,2014.2
852,8,1,2014.2
855,8,0,2015.2
858,8,0,2008.1
861,8,0,2012.1
864,8,0,2012.1
867,8,0,2012.1
870,8,0,2012.1
873,8,0,2012.1
876,8,1,2015.1
879,8,0,2010.2
882,8,0,2010.2
885,8,0,2010.2
888,8,0,2010.1
891,8,1,2010.1
894,8,0,2010.1
897,8,0,2010.1
900,8,0,2010.1
903,8,0,2010.1
906,8,0,2010.1
909,8,0,2010.1
912,8,0,2010.1
915,8,0,2010.1
918,8,0,2010.1
921,8,1,2010.1
924,8,0,2010.1
927,8,0,2010.1
930,8,0,2010.1
933,8,0,2010.1
936,8,0,2010.1
939,8,0,2010.1
942,8,0,2006.1
945,8,0,2006.1
948,8,0,2006.1
951,8,0,2006.1
954,8,0,2006.1
957,8,1,2006.1
960,8,0,2006.1
963,8,0,2006.1
966,8,0,2006.1
969,8,0,2006.1
972,8,0,2006.1
975,8,0,2006.1
978,8,0,2006.1
981,8,0,2008.2
984,8,1,2008.2
987,8,0,2008.2
990,8,0,2008.2
993,8,0,2008.2
996,8,0,2008.2
999,8,0,2008.2
1002,8,0,2011.1
1005,8,0,2008.2
1008,8,0,2008.2
1011,8,1,2008.2
1014,8,0,2008.2
1017,8,0,2008.2
1020,8,0,2008.2
1023,8,0,2008.2
1026,8,0,2008.2
1029,8,1,2014.2
1032,8,0,2008.2
1035,8,1,2011.2
1038,8,1,2011.2
1041,8,1,2011.2
1044,8,0,2009.2
1047,8,0,2009.2
1050,8,0,2009.2
1053,8,0,2009.2
1056,8,0,2009.2
1059,8,0,2009.2
1062,8,0,2009.2
1065,8,0,2009.2
1068,8,0,2009.2
1071,8,0,2009.2
1074,8,0,2009.2
1077,8,1,2010.1
1080,8,0,2009.2
1083,8,0,2009.2
1086,8,0,2009.2
1089,8,0,2009.2
1092,8,0,2009.2
1095,8,0,2009.2
1098,8,0,2009.2
1101,8,0,2009.2
1104,8,0,2009.2
1107,8,0,2009.2
1110,8,0,2009.2
1113,8,1,2015.1
1116,8,0,2012.1
1119,8,0,2012.2
1122,8,0,2012.1
1125,8,0,2012.1
